video_id,channel_name,komentar,text_clean,predicted_label,label,label_keterangan,predicted_score,title,tanggal,author,komentar_clean,cleaned,stemmed,tokens,token_count,char_count
ldxzVrtqXFg,Wakil Presiden Republik Indonesia,Ga ada sesi tanya jawabkah...?,0,0,0,,,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",1.745.336.758.300.030,DEDYMONTANA,ga ada sesi tanya jawabkah ... ?,ga ada sesi tanya jawabkah,ga ada sesi tanya jawab,"['ga', 'ada', 'sesi', 'tanya', 'jawabkah']",5.0,30.0
BI_RsNf1HJA,Garasi Drift,suatu saat gw mau beli. .,0,0,0,,,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,1.739.946.161.846.760,ariantaziz7294,gw beli . .,suatu saat gw mau beli,suatu saat gw mau beli,"['suatu', 'saat', 'gw', 'mau', 'beli']",5.0,25.0
gP0YCMCJnjA,Narasi Newsroom,"""Dongeng si Momon""",0,0,0,,,Presiden Prabowo Menjawab,1.744.214.271.221.700,chuukablyat5496,`` dongeng si momon '',dongeng si momon,dongeng si momon,"['dongeng', 'si', 'momon']",3.0,18.0
ufS5vDKnIhM,Motomobi,"game-nya gacir , sketer nggak prnh zonk",1,1,1,,,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,2025-05-01 02:30:42+00:00,OmaruHCz0,"game-nya gacir , sketer nggak prnh zonk",game nya gacir sketer nggak prnh zonk,game nya gacir sketer nggak prnh zonk,"['game', 'nya', 'gacir', 'sketer', 'nggak', 'prnh', 'zonk']",7.0,39.0
MkX3K8Vmvas,tanboy kun,Tempat makan”anak kuli pabrik,0,0,0,bukan iklan judol,-0.5999986586363046,,,,,,,,,
WQb70DnhUq4,Sebastian Tedy,Yang kayak gini harusnya jadi nasional gemes! Sambil nunggu hoki di 💯𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 😝🎯,0,0,0,bukan iklan judol,-0.8251062152686148,,,,,,,,,
QpXcKzQInXg,Garasi Drift,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓O bru join lngsg WD, gokil banget!",1,1,1,,,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,1.738.825.556.096.280,Celularzavala-d6w,"𝘈𝘎𝑈𝙎𝘛𝙊𝐓o bru join lngsg wd , gokil banget !",agustoto bru join lngsg wd gokil banget,agustoto bru join lngsg wd gokil banget,"['agustoto', 'bru', 'join', 'lngsg', 'wd', 'gokil', 'banget']",7.0,41.0
ufS5vDKnIhM,Motomobi,"parah sih , 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 udah kayak budaya pop .",1,1,1,,,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,2025-05-01 02:30:42+00:00,AnishVarma-ws3kh,"parah sih , 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉 udah kayak budaya pop .",parah sih pulauwin udah kayak budaya pop,parah sih pulauwin udah kayak budaya pop,"['parah', 'sih', 'pulauwin', 'udah', 'kayak', 'budaya', 'pop']",7.0,44.0
BI_RsNf1HJA,Garasi Drift,Tapi GK di liput karena kurang menarik 😂,0,0,0,,,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,1.739.946.155.410.310,orakalapp4125,gk liput menarik,tapi gk di liput karena kurang menarik,tapi gk di liput karena kurang tarik,"['tapi', 'gk', 'di', 'liput', 'karena', 'kurang', 'menarik']",7.0,40.0
f8UEkmYXlzA,Pandji Pragiwaksono,"Game-nya gacir, sketer nggak prnh zonk",1,1,1,,,SKAKMAT AHOK,1.745.405.027.695.070,Declan9nyHA,"game-nya gacir , sketer nggak prnh zonk",game nya gacir sketer nggak prnh zonk,game nya gacir sketer nggak prnh zonk,"['game', 'nya', 'gacir', 'sketer', 'nggak', 'prnh', 'zonk']",7.0,38.0
ldxzVrtqXFg,Wakil Presiden Republik Indonesia,Poin solutifnya sembunyikan dislike....,0,0,0,,,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",1.745.379.947.342.510,PutraAja-p9r,poin solutifnya sembunyikan dislike ....,poin solutifnya sembunyikan dislike,poin solutifnya sembunyi dislike,"['poin', 'solutifnya', 'sembunyikan', 'dislike']",4.0,39.0
Ou0UedfyuqU,GadgetIn,coocaa best sih,1,1,1,,,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",2025-04-24 09:24:38+00:00,rino_official1143,coocaa best sih,coocaa best sih,coocaa best sih,"['coocaa', 'best', 'sih']",3.0,15.0
f8UEkmYXlzA,Pandji Pragiwaksono,Dedi Mulyadi dong mas panji,0,0,0,,,SKAKMAT AHOK,1.745.394.243.401.240,farizmiftah8352,dedi mulyadi dong mas panji,dedi mulyadi dong mas panji,dedi mulyadi dong mas panji,"['dedi', 'mulyadi', 'dong', 'mas', 'panji']",5.0,27.0
gRjWM8jPIPw,Fitra Eri,"berkat а𝘎𝙐𝙎𝐓ot𝑂 melesat , buruh tani bos agribisnis .",1,1,1,,,"MR. BOND, MOBIL ANDA SUDAH SIAP | ASTON MARTIN DB12",2025-04-30 09:01:02+00:00,Lucian3qyY,"berkat а𝘎𝙐𝙎𝐓ot𝑂 melesat , buruh tani bos agribisnis .",berkat agustoto melesat buruh tani bos agribisnis,berkat agustoto lesat buruh tani bos agribisnis,"['berkat', 'agustoto', 'melesat', 'buruh', 'tani', 'bos', 'agribisnis']",7.0,53.0
f8UEkmYXlzA,Pandji Pragiwaksono,yng ditunggu..,0,0,0,,,SKAKMAT AHOK,1.745.390.636.247.750,はるみおおき,yng ditunggu ..,yng ditunggu,yng tunggu,"['yng', 'ditunggu']",2.0,14.0
WQb70DnhUq4,Sebastian Tedy,bro lagi bucin,0,0,0,bukan iklan judol,-0.6212261526494696,,,,,,,,,
VXqMJqP7mvk,GadgetIn,Jiwa miskinku bergetarrrrrrr,0,0,0,,,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,1.745.337.015.543.360,SestaCorporations,jiwa miskinku bergetarrrrrrr,jiwa miskinku bergetarrrrrrr,jiwa miskin bergetarrrrrrr,"['jiwa', 'miskinku', 'bergetarrrrrrr']",3.0,28.0
WQb70DnhUq4,Sebastian Tedy,chef bangkrut di aussie kesian yg udh kerja bareng huu,0,0,0,bukan iklan judol,-0.953038242277512,,,,,,,,,
f8UEkmYXlzA,Pandji Pragiwaksono,"Salut bang keren kontennya , salam Jepe DI ⭐𝐒𝐆𝐈𝟖𝟖",1,1,1,,,SKAKMAT AHOK,174.541.223.834.405,AnisaGough-n1w,"salut bang keren kontennya , salam jepe di 𝐒𝐆𝐈𝟖𝟖",salut bang keren kontennya salam jepe di sgi88,salut bang keren konten salam jepe di sgi88,"['salut', 'bang', 'keren', 'kontennya', 'salam', 'jepe', 'di', 'sgi88']",8.0,49.0
pBcSMYRU2Ug,Sebastian Tedy,Kok nesu tok Yo konten mu,0,0,0,bukan iklan judol,-0.7212319030214114,,,,,,,,,
VXqMJqP7mvk,GadgetIn,"Dari modal receh bisa WD jutaan, GG",1,1,1,,,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,1.745.337.033.084.660,FajrA5PUi,"dari modal receh bisa wd jutaan , gg",dari modal receh bisa wd jutaan gg,dari modal receh bisa wd juta gg,"['dari', 'modal', 'receh', 'bisa', 'wd', 'jutaan', 'gg']",7.0,35.0
MkX3K8Vmvas,tanboy kun,mantapppnyoooo👍,0,0,0,bukan iklan judol,-0.4313401442307692,,,,,,,,,
gP0YCMCJnjA,Narasi Newsroom,​ @angeliart_  Menit berapa yah dijelaskan tempo diundang?,0,0,0,,,Presiden Prabowo Menjawab,174.421.432.524.614,BapaeBocah-vm7ee,​ menit berapa yah dijelaskan tempo diundang ?,aangeliart menit berapa yah dijelaskan tempo diundang,aangeliart menit berapa yah jelas tempo undang,"['aangeliart', 'menit', 'berapa', 'yah', 'dijelaskan', 'tempo', 'diundang']",7.0,58.0
-vQDp9fHrzk,Karbida FC,Setiap hari-Ga ruda ho-ki selalu ngasi jepe🤩,1,1,1,,,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",1.739.946.323.988.940,KURTISColby,hari-ga ruda ho-ki ngasi jepe,setiap hari ga ruda ho ki selalu ngasi jepe,tiap hari ga ruda ho ki selalu ngasi jepe,"['setiap', 'hari', 'ga', 'ruda', 'ho', 'ki', 'selalu', 'ngasi', 'jepe']",9.0,44.0
-eV36rVeJQQ,tanboy kun,Tuna tuna apa yg ga ada uang,0,0,0,bukan iklan judol,-1.4090782501904566,,,,,,,,,
8AzDe6gMOck,Garasi Drift,"temen gue rekomendasiin 𝘼𝙇𝙀𝙓𝙄𝙎17 , mantap . pol ?",1,1,1,,,BRZ Farrel Siap untuk Indonesian Drift Series‼️,2025-05-02 09:00:09+00:00,AyuFirmansyah-d9j,"temen gue rekomendasiin 𝘼𝙇𝙀𝙓𝙄𝙎17 , mantap . pol ?",temen gue rekomendasiin alexisit mantap pol,temen gue rekomendasiin alexisit mantap pol,"['temen', 'gue', 'rekomendasiin', 'alexisit', 'mantap', 'pol']",6.0,49.0
pBcSMYRU2Ug,Sebastian Tedy,Yah tuhan bass,0,0,0,bukan iklan judol,-0.4827786571537473,,,,,,,,,
f8UEkmYXlzA,Pandji Pragiwaksono,Rezeki dari 𝐴 𝐸 R О 𝟪 𝟴emang gak terduga! Terima kasih ya Tuhan!,1,1,1,,,SKAKMAT AHOK,1.745.372.602.219.090,SylaskNmEG,rezeki dari 𝐴 𝐸 r о 𝟪 𝟴emang gak terduga ! terima kasih ya tuhan !,rezeki dari a e r o 8 8emang gak terduga terima kasih ya tuhan,rezeki dari a e r o 8 8emang gak duga terima kasih ya tuhan,"['rezeki', 'dari', 'a', 'e', 'r', 'o', '8', '8emang', 'gak', 'terduga', 'terima', 'kasih', 'ya', 'tuhan']",14.0,64.0
BI_RsNf1HJA,Garasi Drift,Mobil vavorite GTR R35 and GTR R32,0,0,0,,,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,173.994.616.654.716,GatraSongkiling,mobil vavorite gtr r35 and gtr r32,mobil vavorite gtr res and gtr re2,mobil vavorite gtr res and gtr re2,"['mobil', 'vavorite', 'gtr', 'res', 'and', 'gtr', 're2']",7.0,34.0
J2_Egvu2QII,Ridwan Hanif,tiggo phev lebih murah dong,0,0,0,,,"GAK SAMPAI 600JT, DAPET MOBIL PHEV: JAECOO J7",1.740.049.919.443.550,nanangsucahyono3770,tiggo phev murah,tiggo phev lebih murah dong,tiggo phev lebih murah dong,"['tiggo', 'phev', 'lebih', 'murah', 'dong']",5.0,27.0
MkX3K8Vmvas,tanboy kun,Terakhir mkn sop janda 2022 waktu masih di cikarang😂,0,0,0,bukan iklan judol,-0.8933390537451404,,,,,,,,,
-eV36rVeJQQ,tanboy kun,Sudah jelas terlihat enak 🤤,0,0,0,bukan iklan judol,-0.7439670118276156,,,,,,,,,
8AzDe6gMOck,Garasi Drift,proses nya cpt bgt gile alexis 17,1,1,1,,,BRZ Farrel Siap untuk Indonesian Drift Series‼️,2025-05-02 09:00:09+00:00,FajarOktaviani-y4z,proses nya cpt bgt gile alexis 17,proses nya cpt bgt gile alexis it,proses nya cpt bgt gile alexis it,"['proses', 'nya', 'cpt', 'bgt', 'gile', 'alexis', 'it']",7.0,33.0
pBcSMYRU2Ug,Sebastian Tedy,Cari matcha di australia bas akwkwkwkwk,0,0,0,bukan iklan judol,-0.4218201766658879,,,,,,,,,
Ou0UedfyuqU,GadgetIn,update 𝑨𝑳𝑬𝑿𝑰𝑺17 gokil banget sih .,1,1,1,,,"Kalau mau beli TV, saya bakal PILIH YANG BEGINI.",2025-04-24 09:24:38+00:00,NovitaGunawan-v7b,update 𝑨𝑳𝑬𝑿𝑰𝑺17 gokil banget sih .,update alexisit gokil banget sih,update alexisit gokil banget sih,"['update', 'alexisit', 'gokil', 'banget', 'sih']",5.0,34.0
zFhBO9uoGYA,Om Mobi,"coba 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 , gak ribet ! salam petir x 500",1,1,1,,,INDONESIAN DRIFT SERIES TERAKHIR di sini,2025-05-04 13:36:57+00:00,SavageBills-s6z,"coba 𝗪𝗘𝗧𝗢𝗡𝟴𝟴 , gak ribet ! salam petir x 500",coba weton88 gak ribet salam petir x soo,coba weton88 gak ribet salam petir x soo,"['coba', 'weton88', 'gak', 'ribet', 'salam', 'petir', 'x', 'soo']",8.0,44.0
gP0YCMCJnjA,Narasi Newsroom,"lmao, how much they paid you?",0,0,0,,,Presiden Prabowo Menjawab,174.430.073.667.232,caaneedsleep,"lmao , how much they paid you ?",lmao how much they paid you,lmao how much they paid you,"['lmao', 'how', 'much', 'they', 'paid', 'you']",6.0,29.0
VXqMJqP7mvk,GadgetIn,absen dan like-nya yang udah beli ini hape. 👍,0,0,0,,,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,1.745.387.421.743.900,gigend,absen dan like-nya yang udah beli ini hape .,absen dan like nya yang udah beli ini hape,absen dan like nya yang udah beli ini hape,"['absen', 'dan', 'like', 'nya', 'yang', 'udah', 'beli', 'ini', 'hape']",9.0,45.0
QpXcKzQInXg,Garasi Drift,ASC kan kepanjangannya Ahmad Syahroni Center 😂,0,0,0,,,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,1.738.825.532.353.050,APurnama,asc kepanjangannya ahmad syahroni center,asc kan kepanjangannya ahmad syahroni center,asc kan panjang ahmad syahroni center,"['asc', 'kan', 'kepanjangannya', 'ahmad', 'syahroni', 'center']",6.0,46.0
BI_RsNf1HJA,Garasi Drift,heran gw kenapa banyak yg suka main di PULAUWIN ya ..,1,1,1,,,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,1.739.946.167.972.950,OCTAVIOArredondo-w6q,heran gw yg suka main pulauwin ya ..,heran gw kenapa banyak yg suka main di pulauwin ya,heran gw kenapa banyak yg suka main di pulauwin ya,"['heran', 'gw', 'kenapa', 'banyak', 'yg', 'suka', 'main', 'di', 'pulauwin', 'ya']",10.0,53.0
-vQDp9fHrzk,Karbida FC,Kerahnya yg dipake bimo emang mencong gt ya,0,0,0,,,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",1.739.996.733.708.470,nalendraamar,kerahnya yg dipake bimo emang mencong gt ya,kerahnya yg dipake bimo emang mencong gt ya,kerah yg dipake bimo emang mencong gt ya,"['kerahnya', 'yg', 'dipake', 'bimo', 'emang', 'mencong', 'gt', 'ya']",8.0,43.0
hDFN1Sr8a80,Motomobi,"seru banget main 𝐷e𝐖𝘈𝘋𝑂𝙍𝐴 , hiburannya seru , menangnya gacir !",1,1,1,,,GEELY EX5 MAX | Mobil Listrik Ada Rasa Volvonya Dibawah 500 Juta,2025-05-04 11:30:36+00:00,GustitV0TB,"seru banget main 𝐷e𝐖𝘈𝘋𝑂𝙍𝐴 , hiburannya seru , menangnya gacir !",seru banget main dewadora hiburannya seru menangnya gacir,seru banget main dewadora hibur seru menang gacir,"['seru', 'banget', 'main', 'dewadora', 'hiburannya', 'seru', 'menangnya', 'gacir']",8.0,63.0
QpXcKzQInXg,Garasi Drift,mobil pake duit hasil kita bayar pajak itu,0,0,0,,,Review Mobil Drift Seharga Super Car | BRZ V8 Obell,1.738.825.531.841.380,adammaheza9352,mobil pake duit hasil bayar pajak,mobil pake duit hasil kita bayar pajak itu,mobil pake duit hasil kita bayar pajak itu,"['mobil', 'pake', 'duit', 'hasil', 'kita', 'bayar', 'pajak', 'itu']",8.0,42.0
5MBwJpU-9tg,Garasi Drift Podcast,gila skete​r​ aktif banget ha​r​i,1,1,1,,,"Rifat Sungkar Mau Bikin Sirkuit⁉️ | Dipo, Ziko Belajar Dari Suhu Motorsports",2025-04-30 09:00:07+00:00,SakuraWong7Z89bu1,gila skete​r​ aktif banget ha​r​i,gila skete r aktif banget ha r i,gila skete r aktif banget ha r i,"['gila', 'skete', 'r', 'aktif', 'banget', 'ha', 'r', 'i']",8.0,33.0
VXqMJqP7mvk,GadgetIn,lagi nunggu case nya,0,0,0,,,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,1.745.337.016.375.500,ahmadhidayat92,lagi nunggu case nya,lagi nunggu case nya,lagi nunggu case nya,"['lagi', 'nunggu', 'case', 'nya']",4.0,20.0
8AzDe6gMOck,Garasi Drift,"jujur , cakep bener livery nya , berasa tamiya rame cakep",0,0,0,,,BRZ Farrel Siap untuk Indonesian Drift Series‼️,2025-05-02 09:00:09+00:00,masb0ymas,"jujur , cakep bener livery nya , berasa tamiya rame cakep",jujur cakep bener livery nya berasa tamiya rame cakep,jujur cakep bener livery nya asa tamiya rame cakep,"['jujur', 'cakep', 'bener', 'livery', 'nya', 'berasa', 'tamiya', 'rame', 'cakep']",9.0,57.0
gP0YCMCJnjA,Narasi Newsroom,makasih bg,0,0,0,,,Presiden Prabowo Menjawab,1.744.214.263.057.850,hitaflan1415,makasih bg,makasih bg,makasih bg,"['makasih', 'bg']",2.0,10.0
-vQDp9fHrzk,Karbida FC,no KW yaa guys,0,0,0,,,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",173.996.073.605.101,QanitaandFamilyOfficial,no kw yaa guys,no kw yaa guys,no kw yaa guys,"['no', 'kw', 'yaa', 'guys']",4.0,14.0
VXqMJqP7mvk,GadgetIn,"sedang menunggu orang komen ""Nonton pake hp tersebut..""",0,0,0,,,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,1.745.340.630.208.250,al-fajr680,sedang menunggu orang komen `` nonton pake hp tersebut .. '',sedang menunggu orang komen nonton pake hp tersebut,sedang tunggu orang komen nonton pake hp sebut,"['sedang', 'menunggu', 'orang', 'komen', 'nonton', 'pake', 'hp', 'tersebut']",8.0,55.0
-eV36rVeJQQ,tanboy kun,menyalaaaa-h a u s w i n 138-akuu ,0,0,0,bukan iklan judol,-0.4313401442307692,,,,,,,,,
-eV36rVeJQQ,tanboy kun,Wow mantap banget bg 👍👍👍👌👌👌,1,1,1,iklan judol,0.034083579342342,,,,,,,,,
-vQDp9fHrzk,Karbida FC,Link beli dimana😂,0,0,0,,,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",1.739.960.733.705.850,ahmadadib8454,link beli dimana,link beli dimana,link beli mana,"['link', 'beli', 'dimana']",3.0,17.0
4-hj6CwvKpU,Motomobi,Gak ada yang bisa ngalahin sensasi main di ALEXIS⭐17⭐.,1,1,1,,,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,174.516.478.687.161,AndiRamadhan-w8v,gak ada yang bisa ngalahin sensasi main di alexis17 .,gak ada yang bisa ngalahin sensasi main di alexisit,gak ada yang bisa ngalahin sensasi main di alexisit,"['gak', 'ada', 'yang', 'bisa', 'ngalahin', 'sensasi', 'main', 'di', 'alexisit']",9.0,54.0
aA9G2sW212g,Om Mobi,"alexis17 , tuh emang bener-bener ngubah hidup gue , susah makmur",1,1,1,,,PEVS 2025 banyak kejutan,2025-04-30 11:15:00+00:00,purwakurniawan-j3t,"alexis17 , tuh emang bener-bener ngubah hidup gue , susah makmur",alexisit tuh emang bener bener ngubah hidup gue susah makmur,alexisit tuh emang bener bener ngubah hidup gue susah makmur,"['alexisit', 'tuh', 'emang', 'bener', 'bener', 'ngubah', 'hidup', 'gue', 'susah', 'makmur']",10.0,64.0
MkX3K8Vmvas,tanboy kun,Yakk,0,0,0,bukan iklan judol,-0.4313401442307692,,,,,,,,,
4-hj6CwvKpU,Motomobi,Wajib coba! Bangga banget jadi bagian dari 🔥⚡ALEXIS17⚡?🔥,1,1,1,,,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,1.745.251.191.645.490,BudiHidayat-g7x,wajib coba ! bangga banget jadi bagian dari alexis17 ?,wajib coba bangga banget jadi bagian dari alexisit,wajib coba bangga banget jadi bagi dari alexisit,"['wajib', 'coba', 'bangga', 'banget', 'jadi', 'bagian', 'dari', 'alexisit']",8.0,56.0
4-hj6CwvKpU,Motomobi,"Ridwan ngmg ke Om Mobi "" Lu Lu"" Woi Tuaan Om Mobi lho",0,0,0,,,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,174.507.838.776.495,Gentsukibaikugareji,ridwan ngmg ke om mobi `` lu lu '' woi tuaan om mobi lho,ridwan ngmg ke om mobi lu lu woi tuaan om mobi lho,ridwan ngmg ke om mob lu lu woi tua om mob lho,"['ridwan', 'ngmg', 'ke', 'om', 'mobi', 'lu', 'lu', 'woi', 'tuaan', 'om', 'mobi', 'lho']",12.0,53.0
ldxzVrtqXFg,Wakil Presiden Republik Indonesia,Berbanding terbalik lah,0,0,0,,,"Generasi Muda, Bonus Demografi dan Masa Depan Indonesia",1.745.372.786.163.300,dadangsugandi6989,berbanding terbalik lah,berbanding terbalik lah,banding balik lah,"['berbanding', 'terbalik', 'lah']",3.0,23.0
MkX3K8Vmvas,tanboy kun,Bang mukbang indomie hype abis bangladesh dong,0,0,0,bukan iklan judol,-1.0804635398694893,,,,,,,,,
aA9G2sW212g,Om Mobi,emang gak se-mantep alexis17 deh .,1,1,1,,,PEVS 2025 banyak kejutan,2025-04-30 11:15:00+00:00,gunartoharsana,emang gak se-mantep alexis17 deh .,emang gak se mantep alexisit deh,emang gak se mantep alexisit deh,"['emang', 'gak', 'se', 'mantep', 'alexisit', 'deh']",6.0,34.0
4-hj6CwvKpU,Motomobi,Gue rela ninggalin bisnis lama demi fokus di ALEXIS⭐17⭐.,1,1,1,,,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,1.745.164.792.468.540,RudiNugraha-l1g,gue rela ninggalin bisnis lama demi fokus di alexis17 .,gue rela ninggalin bisnis lama demi fokus di alexisit,gue rela ninggalin bisnis lama demi fokus di alexisit,"['gue', 'rela', 'ninggalin', 'bisnis', 'lama', 'demi', 'fokus', 'di', 'alexisit']",9.0,56.0
ycGdOc17FhA,Fitra Eri,akhirnyaa salam 𝐒𝐆𝐈𝟖𝟖 ! gampang jepe,1,1,1,,,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",2025-04-26 06:01:01+00:00,GrimesBurge-t8n,akhirnyaa salam 𝐒𝐆𝐈𝟖𝟖 ! gampang jepe,akhirnyaa salam sgi88 gampang jepe,akhirnyaa salam sgi88 gampang jepe,"['akhirnyaa', 'salam', 'sgi88', 'gampang', 'jepe']",5.0,36.0
VXqMJqP7mvk,GadgetIn,"seminggu join alexis17 , gue udah beliin ortu tv !",1,1,1,,,HP TERGILA yang dijual RESMI di INDONESIA! - Huawei Mate XT!,2025-04-22 03:10:19+00:00,RizkyAyuningtyas-t7m,"seminggu join alexis17 , gue udah beliin ortu tv !",seminggu join alexisit gue udah beliin ortu tv,minggu join alexisit gue udah beliin ortu tv,"['seminggu', 'join', 'alexisit', 'gue', 'udah', 'beliin', 'ortu', 'tv']",8.0,50.0
nZoNbiwP2ZE,Garasi Drift,"Main santai tapi WD Gacir, cuma di P U L A U 7 7 7.",1,1,1,,,Akhirnya Selesai Subaru Crosstrek Family Driftster‼️,1.739.599.679.804.160,BriannaPalacios-j1f,"main santai wd gacir , p u l a u 7 7 7 .",main santai tapi wd gacir cuma di p u l a u t t t,main santai tapi wd gacir cuma di p u l a u t t t,"['main', 'santai', 'tapi', 'wd', 'gacir', 'cuma', 'di', 'p', 'u', 'l', 'a', 'u', 't', 't', 't']",15.0,51.0
ufS5vDKnIhM,Motomobi,terima kasi rezekinya 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,1,1,1,,,MITSUBISHI TRITON ULTIMATE AT | Definisi Pria Jago Di Kantor dan Di Lapangan,2025-05-01 02:30:42+00:00,IvonnePetermanbradford-n5k,terima kasi rezekinya 𝗪𝗘𝗧𝗢𝗡𝟴𝟴,terima kasi rezekinya weton88,terima kasi rezeki weton88,"['terima', 'kasi', 'rezekinya', 'weton88']",4.0,29.0
TZ5DrBuTnBI,Rifato,"dо𝘙a𝟳𝟽 , cu𝙖n gaмpang mulu",1,1,1,,,Gimana? Sumbangan kok wajib,2025-05-04 11:42:44+00:00,Amina25JLn,"dо𝘙a𝟳𝟽 , cu𝙖n gaмpang mulu",doratt cuan gampang mulu,doratt cuan gampang mulu,"['doratt', 'cuan', 'gampang', 'mulu']",4.0,26.0
rrUoGtfU9kw,Fitra Eri,temen gue bilang alexis17 tuh bikin nagih abis !,1,1,1,,,PAMERAN EV TERKEREN INI BISA BIKIN ANDA KAYA RAYA,2025-05-01 09:01:12+00:00,ramadanjaka,temen gue bilang alexis17 tuh bikin nagih abis !,temen gue bilang alexisit tuh bikin nagih abis,temen gue bilang alexisit tuh bikin nagih abis,"['temen', 'gue', 'bilang', 'alexisit', 'tuh', 'bikin', 'nagih', 'abis']",8.0,48.0
aA9G2sW212g,Om Mobi,"swert bonanja gacir , mntp",1,1,1,,,PEVS 2025 banyak kejutan,2025-04-30 11:15:00+00:00,HanayeWfN,"swert bonanja gacir , mntp",swert bonanja gacir mntp,swert bonanja gacir mntp,"['swert', 'bonanja', 'gacir', 'mntp']",4.0,26.0
8AzDe6gMOck,Garasi Drift,"main cerdas , pilih pu lau tujuh tujuh tujuh cuan !",1,1,1,,,BRZ Farrel Siap untuk Indonesian Drift Series‼️,2025-05-02 09:00:09+00:00,AsheeshChauhan-wq5yu,"main cerdas , pilih pu lau tujuh tujuh tujuh cuan !",main cerdas pilih pu lau tujuh tujuh tujuh cuan,main cerdas pilih pu lau tujuh tujuh tujuh cuan,"['main', 'cerdas', 'pilih', 'pu', 'lau', 'tujuh', 'tujuh', 'tujuh', 'cuan']",9.0,51.0
ycGdOc17FhA,Fitra Eri,"gacir banget , main 𝐒𝐆𝐈𝟖𝟖",1,1,1,,,"CITY HATCHBACK NAIK SPEK, MENGEJUTKAN DI MANDALIKA",2025-04-26 06:01:01+00:00,RoxanaBurkhart-o2k,"gacir banget , main 𝐒𝐆𝐈𝟖𝟖",gacir banget main sgi88,gacir banget main sgi88,"['gacir', 'banget', 'main', 'sgi88']",4.0,25.0
4-hj6CwvKpU,Motomobi,"Kayaknya kalo lo belum kenal 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝, lo belum hidup di 2025.",1,1,1,,,JAECOO J7 | PHEV Apakah Worth It? Feat. Ridwan Hanif,1.744.991.997.825.930,gorrelenin,"kayaknya kalo lo belum kenal 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 , lo belum hidup di 2025 .",kayaknya kalo lo belum kenal pulauwin lo belum hidup di 2o2s,kayak kalo lo belum kenal pulauwin lo belum hidup di 2o2s,"['kayaknya', 'kalo', 'lo', 'belum', 'kenal', 'pulauwin', 'lo', 'belum', 'hidup', 'di', '2o2s']",11.0,62.0
pBcSMYRU2Ug,Sebastian Tedy,"Btw orang2 disekeliling kok serius2 amat, malah gue takut sendiri woe lah😅 <a href=""https://www.youtube.com/watch?v=pBcSMYRU2Ug&amp;t=424"">7:04</a>",0,0,0,bukan iklan judol,-0.5089302318039493,,,,,,,,,
-vQDp9fHrzk,Karbida FC,"Modal kecil, hasil melimpah, pastinya hanya di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳!",1,1,1,,,"Jersey Baru Timnas, Bau-Bau Piala Dunia Bro!",173.996.433.568.512,ErsenZiya,"modal , hasil melimpah , pastinya m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 !",modal kecil hasil melimpah pastinya hanya di mandalikatt,modal kecil hasil limpah pasti hanya di mandalikatt,"['modal', 'kecil', 'hasil', 'melimpah', 'pastinya', 'hanya', 'di', 'mandalikatt']",8.0,59.0
